,it,ft,bt,km,transmission,ownerno,owner,oem,model,modelyear,centralvariantid,variantname,price,priceactual,pricesaving,pricefixedtext,trendingtext,row_index,registration_year,insurance_validity,fuel_type,seats,kms_driven,ownership,engine_displacement,transmission,year_of_manufacture,rto,top_features,color,engine_type,displacement,max_power,max_torque,no_of_cylinder,values_per_cylinder,fuel_suppy_system,turbo_charger,length,width,height,wheel_base,kerb_weight,gear_box,drive_type,seating_capacity,steering_type,front_brake_type,rear_brake_type,tyre_type,alloy_wheel_size,no_door_numbers,cargo_volumn,value_configuration,super_charger,turning_radius,top_speed,acceleration,gross_weight,front_tread,rear_tread,borex_stroke,compression_ratio,ground_clearance_unladen,city
203,0,Petrol,Sedan,"21,900",Manual,1,1st Owner,Hyundai,Hyundai Aura,2021,7327,S,₹ 7.75 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",203,Aug 2021,Third Party,Petrol,5 Seats,"21,900 Kms",First Owner,1197 cc,Manual,2021,DL5C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",White,1.2 l Kappa dual petrol,1197,81.86bhp@6000rpm,113.8nm@4000rpm,4.0,4.0,,No,3995mm,1680,1520,2450,1050,5-Speed,,5,Electric,Disc,Drum,"Tubeless,Radial",,4,,,,,,,,,,,,,delhi
204,0,Petrol,Sedan,"27,381",Manual,1,1st Owner,Hyundai,Hyundai Verna,2016,1842,1.6 VTVT S,₹ 6.49 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",204,Dec 2016,Comprehensive,Petrol,5 Seats,"27,381 Kms",First Owner,1591 cc,Manual,2016,DL10,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Cd Player",Others,VTVT Petrol Engine,1591,121.3bhp@6300rpm,154.9Nm@4200rpm,4.0,4.0,MPFI,No,4375mm,1700mm,1475mm,2570mm,1250,5 Speed,FWD,5,Power,Disc,Drum,Tubeless,,4,465-litres,DOHC,No,5.2 metres,196 Kmph,10.5 Seconds,,,,77.0 X 85.44 mm,10.5:1,,delhi
205,0,Cng,Hatchback,"54,147",Manual,2,2nd Owner,Maruti,Maruti Alto 800,2017,3935,CNG LXI Optional,₹ 2.90 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",205,Jun 2017,Comprehensive,CNG,5 Seats,"54,147 Kms",Second Owner,796 cc,Manual,2017,HR29,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Driver Air Bag, Day Night Rear View Mirror",White,F8D Engine,796,47.3bhp@6000rpm,69Nm@3500rpm,3.0,4.0,CNG,No,3395mm,1490mm,1475mm,2360mm,720 kg,5 Speed,FWD,5,Power,Solid Disc,Drum,Tubeless Tyres,,5,177-litres,DOHC,No,4.6 metres,140 kmph,19 Seconds,1185kg,1295mm,1290mm,,,,delhi
206,0,Cng,Hatchback,"56,716",Manual,1,1st Owner,Maruti,Maruti Wagon R,2020,7583,CNG LXI,₹ 5.51 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",206,Dec 2020,Zero Dep,CNG,5 Seats,"56,716 Kms",First Owner,998 cc,Manual,2020,DL1C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",Others,K10B Petrol Engine,998,58.33bhp@5500rpm,78Nm@3500rpm,3.0,4.0,MPFI,No,3655 mm,1620 mm,1675 mm,2435 mm,905-910kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless Tyres, Radial",,5,341 Litres,DOHC,No,4.7 metres,,18.6 Seconds,1340kg,,,73 x 79.5 mm,,,delhi
207,0,Diesel,SUV,"68,000",Automatic,2,2nd Owner,Land Rover,Land Rover Range Rover Sport,2017,4908,HSE,₹ 72 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",207,Jul 2017,Third Party insurance,Diesel,5 Seats,"68,000 Kms",Second Owner,2993 cc,Automatic,2017,HR26,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Black,V-Type Engine,2993,255bhp@4000rpm,600Nm@1750-2250rpm,6.0,4.0,CRDI,Yes,4879mm,2220mm,1803mm,2923mm,2115kg,8 Speed,4WD,5,Power,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",20,5,784-litres,DOHC,No,6.05 meters,210 Kmph,7.2 Seconds,,1690mm,1685mm,,,,delhi
208,0,Petrol,Hatchback,"49,000",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2015,6740,VXI,₹ 2.95 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",208,Oct 2015,Comprehensive,Petrol,5 Seats,"49,000 Kms",Second Owner,998 cc,Manual,2015,DL7C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",Grey,K10B Petrol Engine,998,67.05bhp@5500rpm,90Nm@3500rpm,3.0,4.0,MPFI,No,3655 mm,1620 mm,1675 mm,2435 mm,805-825kg,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless Tyres, Radial",,5,341 Litres,DOHC,No,4.7 metres,,18.6 Seconds,1340kg,,,73  x 79.5 mm,,,delhi
209,0,Petrol,Sedan,"63,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2016,4218,LXI Optional-O,₹ 4.85 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",209,Jun 2016,Comprehensive,Petrol,5 Seats,"63,000 Kms",First Owner,1197 cc,Manual,2016,DL7C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Manually Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking",White,K Series VVT Engine,1197,83.14bhp@6000rpm,115Nm@4000rpm,4.0,4.0,MPFI,No,3995mm,1695mm,1555mm,2430mm,940kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",,4,320-liters,DOHC,No,4.8 metres,158 Kmph,12.6 Seconds,1415kg,1485mm,1495mm,73 X 71.5 mm,11.0:1,,delhi
210,0,Diesel,Hatchback,"77,000",Manual,1,1st Owner,Tata,Tata Indica V2,2011,2514,LS,₹ 1.95 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",210,Nov 2011,Comprehensive,Diesel,5 Seats,"77,000 Kms",First Owner,1396 cc,Manual,2011,DL3C,"Power Steering, Remote Trunk Opener, Air Conditioner, Adjustable Steering, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Child Safety Locks, Passenger Side Rear View Mirror",Cavern Grey,CR4 Diesel Engine,1396,69bhp@4000rpm,140Nm@1800-3000rpm,4.0,4.0,CRDi,Yes,3690mm,1665mm,1485mm,2400mm,1080kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",,5,220-litres,DOHC,No,4.9 metres,155 Kmph,14.5 Seconds,,,,,,,delhi
211,0,Diesel,SUV,"3,000",Automatic,1,1st Owner,BMW,BMW X1,2023,10064,sDrive18d M Sport,₹ 54 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",211,Jul 2023,Comprehensive,Diesel,5 Seats,"3,000 Kms",First Owner,1995 cc,Automatic,2023,UP01,"Power Steering, Power Windows Front, Air Conditioner, Heater, Fog Lights Front, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",White,,1995,147.51bhp@3750-4000rpm,360Nm@1500–2500rpm,4.0,4.0,,Twin,4429,1827,1598,,1515,7 Speed Steptronic Sport,,5,,Disc,Disc,Tubeless,18,4,,,,,,8.9Sec,,,,,,,delhi
212,0,Diesel,MUV,"54,000",Automatic,1,1st Owner,Toyota,Toyota Innova Crysta,2019,2406,2.8 GX AT BSIV,₹ 17.75 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",212,Apr 2019,Comprehensive,Diesel,7 Seats,"54,000 Kms",First Owner,2755 cc,Automatic,2019,HR13,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Cd Player",Silver,1-GD FTV Engine,2755,171.5bhp@3400rpm,360Nm@1200-3400rpm,4.0,4.0,Direct Injection,Yes,4735mm,1830mm,1795mm,2750mm,1830kg,6 Speed,RWD,7,Power,Disc,Drum,"Tubeless,Radial",16,5,,DOHC,No,5.4 meters,,,2450kg,1540mm,1540mm,3.62 X 4.08 mm,,,delhi
213,0,Petrol,Sedan,"55,000",Manual,1,1st Owner,Honda,Honda City,2018,7261,VX MT,₹ 8.25 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",213,May 2018,Comprehensive,Petrol,5 Seats,"55,000 Kms",First Owner,1497 cc,Manual,2018,HR06,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Silver,i VTEC Engine,1497,117.6bhp@6600rpm,145Nm@4600rpm,4.0,4.0,PGM-Fi,No,4440mm,1695mm,1495mm,2600mm,1084kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",16,4,510,SOHC,No,5.3 metres,189 kmph,9.64 Seconds,1459kg,1475mm,1465mm,73.0 X 89.4 mm,10.3:1,,delhi
214,0,Petrol,Sedan,"50,000",Automatic,2,2nd Owner,Skoda,Skoda Octavia,2018,6121,1.8 TSI AT L K,₹ 16.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",214,2018,Third Party insurance,Petrol,5 Seats,"50,000 Kms",Second Owner,1798 cc,Automatic,2018,,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Others,1.8TSI Petrol Engine,1798,178bhp@5100-6200rpm,250Nm@1250-5000rpm,4.0,4.0,Direct Injection,Yes,4670mm,1814mm,1476mm,2688mm,1376kg,7 Speed,FWD,5,Power,Disc,Disc,"Tubeless,Radial",16,4,590,DOHC,No,5.2 metres,220 Kmph,8.26 Seconds,1860kg,1539mm,1534mm,82.5 x 84.2 mm,9.6:1,155mm,delhi
215,0,Petrol,SUV,"16,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz GLS,2022,7883,450 4MATIC BSVI,₹ 1.38 Crore,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",215,Oct 2022,Comprehensive,Petrol,7 Seats,"16,000 Kms",First Owner,2999 cc,Automatic,2022,HR01,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",White,3.0-litre petrol,2999,362.07bhp5500-6100bhp,500Nm@1600-4500rpm,6.0,4.0,,,5207mm,2157mm,1823mm,3135mm,2460kg,9G-TRONIC automatic,AWD,7,Electric,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",21,5,,,,,246kmph,6.2secs,3230kg,1705mm,1692mm,,,,delhi
216,0,Petrol,Sedan,"14,598",Manual,2,2nd Owner,Hyundai,Hyundai Verna,2019,5968,VTVT 1.6 SX Option,₹ 10.16 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",216,May 2019,Zero Dep,Petrol,5 Seats,"14,598 Kms",Second Owner,1591 cc,Manual,2019,HR26,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Brown,VTVT Petrol Engine,1591,121.3bhp@6400rpm,151Nm@4850rpm,4.0,4.0,MPFI,No,4440mm,1729mm,1475mm,2600mm,1248,6 Speed,FWD,5,Power,Disc,Drum,Tubeless,16,4,480,DOHC,No,5.2 metres,,11.31 Seconds,,,,77.0 X 85.44 mm,,,delhi
217,0,Diesel,SUV,"96,000",Automatic,2,2nd Owner,Toyota,Toyota Fortuner,2015,2252,4x2 AT,₹ 11.95 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",217,Nov 2015,Comprehensive,Diesel,7 Seats,"96,000 Kms",Second Owner,2982 cc,Automatic,2015,UP16,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",White,D-4D Diesel Engine,2982,168.5bhp@3600rpm,360Nm@1400-3200rpm,4.0,4.0,CRDi,Yes,4705mm,1840mm,1850mm,2750mm,1880kg,5 Speed ,FWD,7,Power,Ventilated Disc,Drum,"Tubeless,Radial",17,5,296-litres,DOHC,No,5.6 metres,176 Kmph,9.6 Seconds,2510kg,1540mm,1540mm,,,,delhi
218,0,Diesel,SUV,"40,190",Manual,2,2nd Owner,Maruti,Maruti Vitara Brezza,2018,4300,ZDi Plus,₹ 7.36 Lakh,₹ 7.51 Lakh,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",218,Nov 2018,Comprehensive,Diesel,5 Seats,"40,190 Kms",Second Owner,1248 cc,Manual,2018,DL9C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Red,DDiS 200 Diesel Engine,1248,88.5bhp@4000rpm,200Nm@1750rpm,4.0,4.0,CRDi,Yes,3995mm,1790mm,1640mm,2500mm,1200kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",16,5,328-litres,DOHC,No,5.2 meters,172 kmph,12.36 Seconds,1680kg,,,69.6 X 82,,,delhi
219,0,Petrol,SUV,"8,000",Automatic,1,1st Owner,Audi,Audi Q7,2022,8778,Technology 2022-2022,₹ 91 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",219,Aug 2022,Comprehensive,Petrol,7 Seats,"8,000 Kms",First Owner,2995 cc,Automatic,2022,MH01,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Child Safety Locks, Anti Theft Alarm, Radio",Black,3.0L V6 TFSI,2995,335.25bhp@5200-6400rpm,500Nm@1370-4500rpm,6.0,4.0,,yes,5064mm,1970mm,1703mm,2999mm,2040,,AWD,7,,Ventilated Disc,Ventilated Disc,,,5,,,,,250kmph,5.9 sec,,,,,,,delhi
220,0,Diesel,SUV,"80,000",Automatic,1,1st Owner,Hyundai,Hyundai Creta,2016,1444,1.6 CRDi AT SX Plus,₹ 7.66 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",220,Oct 2016,Comprehensive,Diesel,5 Seats,"80,000 Kms",First Owner,1582 cc,Automatic,2016,DL1C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Silver,U2 CRDI VGT Engine,1582,126.2bhp@4000rpm,259.9Nm@1900-2750rpm,4.0,4.0,CRDi,Yes,4270mm,1780mm,1630mm,2590mm,1320,6 Speed,FWD,5,Power,Disc,Drum,Tubeless,17,5,400-litres,DOHC,No,5.3 metres,190 Kmph,10.5 Seconds,,,,,,,delhi
221,0,Petrol,SUV,"46,445",Manual,1,1st Owner,Hyundai,Hyundai Creta,2016,8179,1.6 VTVT SX Plus,₹ 8.59 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",221,Nov 2016,Comprehensive,Petrol,5 Seats,"46,445 Kms",First Owner,1591 cc,Manual,2016,DL8C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",Silver,VTVT Petrol Engine,1591,121.3bhp@6400rpm,151Nm@4850rpm,4.0,4.0,MPFi,No,4270mm,1780mm,1630mm,2590mm,1280,6 Speed,FWD,5,Power,Disc,Drum,Tubeless,17,5,400-litres,DOHC,No,5.3 metres,,,,,,,,,delhi
222,0,Petrol,MUV,"6,000",Manual,1,1st Owner,Toyota,Toyota Innova Crysta,2022,8105,2.7 GX 7 STR,₹ 19.10 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",222,Oct 2022,Comprehensive,Petrol,7 Seats,"6,000 Kms",First Owner,2694 cc,Manual,2022,HR98,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Brake Assist, Radio",Grey,2.7L Dual VVT,2694,163.60bhp@5200rpm,245nm@4000rpm,4.0,4.0,MPFI,,4735mm,1830mm,1795mm,2750mm,1730kg,5 Speed,RWD,7,Power,Disc,Drum,"Tubeless,Radial",R16,5,300,DOHC,,5.4,,,2350kg,1540mm,1540mm,,,,delhi
223,0,Petrol,Sedan,"26,000",Automatic,1,1st Owner,BMW,BMW 6 Series,2021,10573,GT 630i M Sport,₹ 69 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",223,Dec 2021,Third Party insurance,Petrol,4 Seats,"26,000 Kms",First Owner,1998 cc,Automatic,2021,HR01,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Maroon,TwinPower Turbo inline 4-cylinder engine,1998,254.79bhp@5000rpm,400Nm@1550-4400rpm,4.0,4.0,MPFi,Yes,5091mm,1902mm,1538mm,3070mm,1885kg,8-Speed Steptronic Sport Automatic Transmission,,4,Power,Ventilated Disc,Ventilated Disc,Runflat Tyres,19,4,450-litres,DOHC,No,,250 Kmph,6.5 Seconds,,1615mm,,,,,delhi
224,0,Petrol,Sedan,"65,083",Manual,1,1st Owner,Maruti,Maruti Ciaz,2017,5724,1.4 Alpha,₹ 7.04 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",224,Oct 2017,Third Party insurance,Petrol,5 Seats,"65,083 Kms",First Owner,1373 cc,Manual,2017,UP16,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Cd Player",Brown,k14B VVT Engine,1373,91.1bhp@6000rpm,130Nm@4000rpm,4.0,4.0,MPFI,No,4490mm,1730mm,1485mm,2650mm,1030kg,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",16,4,510-litres,DOHC,No,5.4 metres,190 kmph,14 Seconds,1490kg,1495mm,1505mm,73 x 82mm,10.1:1,,delhi
225,0,Diesel,SUV,"1,50,000",Automatic,2,2nd Owner,Mercedes-Benz,Mercedes-Benz M-Class,2014,4660,ML 350 CDI,₹ 17.51 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",225,Apr 2014,Comprehensive,Diesel,5 Seats,"1,50,000 Kms",Second Owner,2987 cc,Automatic,2014,DL8C,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Brown,V-Type Diesel Engine,2987,254.8bhp@3600rpm,619Nm@1600-2400rpm,6.0,4.0,CRDi,Yes,4817mm,2141mm,1762mm,2915mm,2175kg,7 Speed,AWD,5,Power,Disc,Disc,"Tubeless,Radial",19,5,690-litres,DOHC,No,5.9 metres,224 Kmph,7.4 Seconds,2950kg,1648mm,1663mm,92.9 x 86.0 mm,,,delhi
226,0,Petrol,Sedan,"5,378",Automatic,1,1st Owner,Honda,Honda City,2021,7905,ZX CVT,₹ 14.43 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",226,Sept 2021,Zero Dep,Petrol,5 Seats,"5,378 Kms",First Owner,1498 cc,Automatic,2021,UP16,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Radio",Red,Water Cooled Inline i-VTEC DOHC with VTC,1498,119.35bhp@6600rpm,145Nm@4300rpm,4.0,4.0,,,4549mm,1748mm,1489mm,2600mm,1107-1153kg,CVT,,5,Electric,Ventilated Disc,Drum,"Tubeless, Radial",16,4,506,DOHC,,5.3,,,1482-1528kg,1496mm,1484mm,,,,delhi
227,0,Petrol,Sedan,"63,001",Automatic,1,1st Owner,Honda,Honda City,2016,1276,i VTEC CVT SV,₹ 7.65 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",227,Jun 2016,Comprehensive,Petrol,5 Seats,"63,001 Kms",First Owner,1497 cc,Automatic,2016,UP16,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",Brown,i VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,PGM-Fi,No,4440mm,1695mm,1495mm,2600mm,1065kg,5 Speed CVT,FWD,5,Power,Disc,Drum,"Tubeless,Radial",,4,510-litres,SOHC,No,5.3 metres,195 Kmph,10 Seconds,,1480mm,1465mm,73.0 X 89.4 mm,10.3:1,,delhi
228,0,Diesel,Sedan,"68,000",Automatic,2,2nd Owner,Audi,Audi A4,2014,24,2.0 TDI Premium Sport Limited Edition,₹ 9.50 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",228,May 2014,Comprehensive,Diesel,5 Seats,"68,000 Kms",Second Owner,1968 cc,Automatic,2014,UP14,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",White,TDI Diesel Engine,1968,174.33bhp@4200rpm,380Nm@1750-2500rpm,4.0,4.0,Direct Injection,Yes,4701mm,2040mm,1427mm,2808mm,1595kg,6 Speed,FWD,5,Power,Ventilated Disc,Disc,"Tubeless,Radial",17,4,480-litre,DOHC,No,11.5 metres,222km/hr,7.9 Seconds,2055kg,1564mm,1551mm,,,,delhi
229,0,Petrol,MUV,"15,000",Manual,1,1st Owner,Renault,Renault Triber,2022,7421,RXZ BSVI,₹ 6.75 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",229,Jul 2022,Third Party insurance,Petrol,7 Seats,"15,000 Kms",First Owner,999 cc,Manual,2022,DL10,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Power Adjustable Exterior Rear View Mirror, Anti Lock Braking System, Centeral Locking, Radio",Golden,,999,71.01bhp@6250rpm,96Nm@3500rpm,3.0,4.0,MPFi,,3991mm,1739,1643,,947,5 Speed,,7,Electric,Disc,Drum,"Tubeless, Radial",,5,84,,,,,,,1527,1525,,,,delhi
230,0,Diesel,SUV,"1,06,180",Automatic,1,1st Owner,Audi,Audi Q5,2017,110,3.0 TDI Quattro Technology,₹ 20.95 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",230,Mar 2017,Comprehensive,Diesel,5 Seats,"1,06,180 Kms",First Owner,2967 cc,Automatic,2017,DL10,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Brake Assist, Cd Player",Black,TDI Quattro Engine,2967,241.4bhp@4000-4500rpm,580Nm@1400-3250rpm,6.0,4.0,CRDI,Yes,4629mm,2089mm,1655mm,2807mm,1955kg,7 Speed,AWD,5,Power,Ventilated Disc,Disc,"Tubeless,Radial",18,5,540-litres,DOHC,No,5.8 metres,225 Kmph,6.5 Seconds,2470kg,1617mm,1614mm,,,,delhi
231,0,Diesel,SUV,"68,000",Manual,1,1st Owner,Tata,Tata Harrier,2020,9836,XZ,₹ 14 Lakh,,,,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",231,Feb 2020,Comprehensive,Diesel,5 Seats,"68,000 Kms",First Owner,1956 cc,Manual,2020,UP16,"Power Steering, Power Windows Front, Air Conditioner, Heater, Adjustable Head Lights, Fog Lights Front, Anti Lock Braking System, Centeral Locking, Radio",White,Kryotec 2.0 L Turbocharged Engine,1956,167.67bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,Yes,4598mm,1894mm,1706mm,2741mm,1660,6-Speed,,5,Power,Disc,Drum,"Tubeless, Radial",17,5,425,,,,,,,,,,,,delhi
