,city,fuel_type,body_type,km_driven,transmission,ownerno,model,modelyear,color,cargo_volumn,price
290,bangalore,Petrol,SUV,30000,Manual,1,Tata Nexon,2022,Others,350,1220000
291,bangalore,Diesel,Hatchback,100000,Automatic,2,Mercedes-Benz B Class,2013,White,486,1350000
292,bangalore,Petrol,Hatchback,69000,Manual,1,Maruti Swift,2015,White,361,575000
293,bangalore,Diesel,SUV,110000,Manual,1,Jeep Compass,2018,Others,408,1250000
294,bangalore,Petrol,Sedan,50000,Manual,2,Hyundai Verna,2016,Others,465,868000
295,bangalore,Diesel,MUV,60000,Automatic,1,Kia Carnival,2020,White,540,3000000
296,bangalore,Petrol,Hatchback,20000,Manual,1,Hyundai i20,2021,Others,311,980000
297,bangalore,Petrol,Hatchback,14999,Automatic,1,Maruti Swift,2022,White,268,900000
298,bangalore,Petrol,Hatchback,90773,Manual,2,Honda Jazz,2016,White,354,550000
299,bangalore,Diesel,Sedan,90000,Manual,1,Skoda Rapid,2012,Gray,460,450000
300,bangalore,Petrol,Hatchback,64917,Manual,2,Maruti Swift,2017,White,204,610000
301,bangalore,Petrol,Hatchback,70235,Manual,1,Honda Jazz,2017,Brown,354,543000
302,bangalore,Petrol,Hatchback,30000,Manual,1,Hyundai i20,2021,Others,311,980000
303,bangalore,Petrol,Hatchback,78782,Manual,1,Honda Jazz,2016,Brown,354,535000
304,bangalore,Diesel,SUV,164000,Manual,2,Mahindra XUV500,2014,O Purple,361,850000
305,bangalore,Petrol,Sedan,72136,Manual,2,Maruti Ciaz,2016,Silver,510,661000
306,bangalore,Petrol,Hatchback,52486,Manual,2,Maruti Swift,2015,Others,268,505000
307,bangalore,Diesel,Sedan,150000,Automatic,1,Skoda Laura,2007,Black,560,450000
308,bangalore,Petrol,SUV,36887,Manual,1,Honda WR-V,2017,Silver,363,865000
309,bangalore,Petrol,SUV,47962,Manual,1,Hyundai Venue,2019,Blue,350,999000
310,bangalore,Diesel,SUV,135000,Manual,1,Nissan Terrano,2014,Silver,475,595000
311,bangalore,Petrol,Sedan,47398,Automatic,2,Skoda Superb,2018,Brown,625,2365000
312,bangalore,Petrol,Sedan,50000,Manual,2,Fiat Linea,2012,Gray,361,400000
313,bangalore,Diesel,Sedan,100000,Manual,1,Maruti Swift Dzire,2012,White,440,550000
314,bangalore,Diesel,SUV,55000,Automatic,1,BMW X4,2020,White,361,6050000
315,bangalore,Diesel,SUV,110000,Automatic,2,BMW X3,2011,Black,361,1600000
316,bangalore,Petrol,Hatchback,90000,Automatic,3,Volkswagen Polo,2013,Others,280,520000
317,bangalore,Petrol,Hatchback,116624,Manual,1,Maruti Baleno,2016,Blue,339,616000
318,bangalore,Petrol,Sedan,54561,Manual,2,Maruti Ciaz,2019,Silver,510,795000
319,bangalore,Diesel,MUV,120000,Manual,2,Toyota Innova,2013,Others,300,1275000
320,bangalore,Petrol,Hatchback,65072,Manual,1,Honda Jazz,2016,Red,354,624000
321,bangalore,Petrol,Hatchback,133532,Manual,1,Hyundai Grand i10,2017,Others,256,549000
322,bangalore,Diesel,MUV,120000,Manual,3,Toyota Innova,2010,Others,361,760000
323,bangalore,Petrol,Sedan,39886,Manual,1,Maruti Swift Dzire,2013,Orange,378,524000
324,bangalore,Diesel,SUV,80000,Manual,1,Mahindra XUV500,2019,White,361,1650000
325,bangalore,Diesel,Hatchback,56976,Manual,2,Maruti Swift,2015,Others,204,583000
326,bangalore,Petrol,Sedan,68303,Manual,2,Volkswagen Vento,2020,White,494,1147000
327,bangalore,Petrol,Hatchback,80000,Automatic,2,Mini Cooper,2013,Red,160,1750000
328,bangalore,Diesel,Sedan,54000,Automatic,1,Skoda Rapid,2016,Grey,460,825000
329,bangalore,Diesel,SUV,98500,Automatic,1,Land Rover Discovery Sport,2016,White,280,3150000
330,bangalore,Petrol,Hatchback,72348,Manual,1,Volkswagen Polo,2018,Grey,280,755000
331,bangalore,Petrol,SUV,70000,Manual,1,Hyundai Creta,2015,Silver,400,875000
332,bangalore,Petrol,Hatchback,62696,Manual,1,Volkswagen Polo,2021,White,280,855000
333,bangalore,Diesel,SUV,174000,Automatic,3,Toyota Fortuner,2014,White,296,1845000
334,bangalore,Petrol,Hatchback,65000,Manual,1,Hyundai Grand i10,2016,Orange,256,525000
335,bangalore,Petrol,Hatchback,36000,Automatic,1,Hyundai Grand i10,2017,Silver,256,650000
336,bangalore,Diesel,MUV,199000,Manual,2,Toyota Innova,2011,White,361,950000
337,bangalore,Petrol,Sedan,71905,Automatic,1,Honda City,2018,Brown,510,846000
338,bangalore,Petrol,Hatchback,69748,Manual,2,Maruti Swift,2013,Red,268,424000
339,bangalore,Petrol,Hatchback,44000,Manual,1,Maruti Alto,2008,Maroon,361,210000
340,bangalore,Petrol,Sedan,17875,Manual,2,Toyota Yaris,2021,Red,476,959000
341,bangalore,Petrol,SUV,95678,Manual,1,Renault Duster,2020,White,475,889000
342,bangalore,Petrol,SUV,12003,Automatic,1,Renault Kiger,2022,Silver,405,850000
343,bangalore,Diesel,SUV,114427,Manual,2,Ford Ecosport,2018,Red,352,836000
344,bangalore,Petrol,SUV,20000,Automatic,1,Renault Kiger,2022,Others,405,660000
345,bangalore,Petrol,Hatchback,64655,Manual,1,Honda Brio,2012,White,175,334000
346,bangalore,Petrol,SUV,46456,Manual,1,Mahindra KUV 100,2018,Red,243,594000
347,bangalore,Petrol,SUV,20000,Automatic,1,Renault Kiger,2021,Others,405,991000
348,bangalore,Diesel,SUV,50000,Manual,1,Jeep Compass,2018,Others,408,1450000
349,bangalore,Diesel,Sedan,90000,Manual,4,Volkswagen Vento,2011,Others,480,219000
350,bangalore,Diesel,SUV,20000,Manual,1,Hyundai Venue,2022,Others,361,1285000
351,bangalore,Petrol,SUV,27000,Automatic,1,Volvo XC40,2021,White,460,4195000
352,bangalore,Diesel,MUV,150000,Manual,3,Toyota Innova,2008,Others,361,455000
353,bangalore,Petrol,Hatchback,10000,Manual,1,Maruti Baleno,2022,Others,318,825000
354,bangalore,Petrol,Sedan,40000,Manual,1,Honda City,2018,Others,510,825000
355,bangalore,Diesel,SUV,40000,Manual,1,Ford Ecosport,2020,Blue,352,919999
356,bangalore,Diesel,Sedan,20000,Automatic,2,Mercedes-Benz C-Class,2018,Others,480,3300000
357,bangalore,Diesel,SUV,91598,Manual,2,Ford Ecosport,2017,Red,346,729000
358,bangalore,Petrol,Hatchback,57521,Manual,1,Maruti Celerio,2015,Others,313,432000
359,bangalore,Diesel,SUV,100000,Manual,1,Renault Duster,2016,Others,475,700000
360,bangalore,Petrol,Sedan,7598,Manual,1,Hyundai Verna,2021,Others,361,1499000
361,bangalore,Petrol,SUV,38520,Manual,1,Renault Duster,2017,Brown,475,762000
362,bangalore,Petrol,SUV,20000,Manual,1,MG Astor,2022,Others,361,1625000
363,bangalore,Diesel,SUV,110455,Manual,2,Renault Duster,2014,Brown,475,632000
364,bangalore,Petrol,SUV,26901,Automatic,1,Hyundai Venue,2020,Red,350,1218000
365,bangalore,Petrol,Hatchback,65376,Automatic,1,Hyundai Grand i10,2017,White,256,524000
366,bangalore,Diesel,SUV,28177,Manual,3,Mahindra XUV500,2018,Red,361,1405000
367,bangalore,Petrol,SUV,10000,Manual,1,Kia Sonet,2022,Others,392,1390000
368,bangalore,Petrol,SUV,30000,Automatic,1,MG Hector,2021,White,587,1889999
369,bangalore,Petrol,SUV,27000,Automatic,1,Hyundai Creta,2018,White,400,1275000
370,bangalore,Petrol,Hatchback,90000,Automatic,3,Hyundai i10,2010,Others,361,275000
371,bangalore,Petrol,Sedan,20000,Manual,1,Honda City,2022,Others,510,1125000
372,bangalore,Petrol,Sedan,82998,Automatic,1,Honda City,2016,Red,510,650000
373,bangalore,Petrol,Sedan,110000,Automatic,3,Audi A4,2010,White,361,700000
374,bangalore,Petrol,Sedan,14500,Manual,1,Honda City,2019,Grey,510,1100000
375,bangalore,Diesel,Sedan,120000,Manual,3,Mahindra Verito,2016,White,510,260000
376,bangalore,Petrol,Hatchback,68000,Automatic,2,Hyundai i10,2010,Silver,361,395000
377,bangalore,Petrol,Sedan,25887,Manual,1,Hyundai Xcent,2019,White,407,681000
378,bangalore,Petrol,Hatchback,74094,Manual,1,Maruti S-Presso,2020,Others,361,405000
379,bangalore,Petrol,Hatchback,40000,Automatic,1,Honda Jazz,2018,White,354,765000
380,bangalore,Diesel,Hatchback,91045,Manual,1,Maruti Ritz,2014,Red,236,487000
381,bangalore,Diesel,SUV,80033,Manual,1,Mahindra XUV500,2018,White,361,1474000
382,bangalore,Diesel,SUV,70000,Automatic,2,Mahindra XUV500,2017,Others,720,1340000
383,bangalore,Petrol,MUV,13957,Automatic,1,Renault Triber,2021,Blue,84,770000
384,bangalore,Petrol,Hatchback,34140,Automatic,2,Maruti Baleno,2018,Grey,339,818000
385,bangalore,Petrol,SUV,20056,Manual,1,Ford Ecosport,2017,White,352,724000
386,bangalore,Petrol,Hatchback,38233,Automatic,3,Maruti Celerio,2016,Red,313,468000
387,bangalore,Petrol,Sedan,100000,Manual,1,Volkswagen Jetta,2013,White,510,500000
388,bangalore,Diesel,SUV,50000,Manual,2,Ford Ecosport,2016,Blue,346,600000
389,bangalore,Diesel,SUV,70000,Manual,2,Mahindra XUV500,2017,Others,720,1350000
390,bangalore,Petrol,Hatchback,44000,Manual,1,Hyundai Grand i10,2016,Orange,256,525000
391,bangalore,Petrol,Hatchback,90000,Manual,2,Hyundai Getz,2006,Gray,361,175000
392,bangalore,Petrol,Sedan,30000,Automatic,1,Maruti Ciaz,2016,Others,510,725000
393,bangalore,Petrol,Hatchback,50000,Manual,1,Hyundai Grand i10,2018,Others,256,550000
394,bangalore,Petrol,Hatchback,98000,Manual,1,Maruti Swift,2019,White,268,650000
395,bangalore,Petrol,Hatchback,47000,Automatic,1,Honda Jazz,2017,Green,354,775000
396,bangalore,Petrol,Sedan,70000,Manual,1,Hyundai Verna,2019,Others,480,900000
397,bangalore,Petrol,Hatchback,16998,Manual,1,Maruti Alto 800,2020,Silver,361,408000
398,bangalore,Petrol,Hatchback,15256,Automatic,1,Hyundai Grand i10,2017,Orange,256,642000
399,bangalore,Petrol,Sedan,70000,Manual,1,Hyundai Verna,2019,Others,480,900000
400,bangalore,Petrol,Hatchback,4495,Automatic,1,Datsun RediGO,2020,Black,222,521000
401,bangalore,Petrol,MUV,34561,Manual,1,Renault Triber,2020,White,84,695000
402,bangalore,Petrol,Hatchback,40000,Manual,2,Maruti Alto K10,2018,Others,177,390000
403,bangalore,Petrol,Hatchback,142135,Manual,1,Tata Tiago,2016,Orange,242,429000
404,bangalore,Petrol,Sedan,120000,Manual,1,Ford Aspire,2021,White,359,520000
405,bangalore,Petrol,Hatchback,9553,Automatic,1,Maruti Wagon R,2019,Brown,341,625000
406,bangalore,Petrol,Hatchback,7600,Manual,1,Renault KWID,2022,Blue,279,601000
407,bangalore,Diesel,SUV,120000,Manual,1,Jeep Compass,2017,Others,408,1300000
408,bangalore,Petrol,Hatchback,20000,Automatic,1,Hyundai Grand i10,2017,Silver,256,645000
409,bangalore,Diesel,SUV,120000,Automatic,2,Audi Q7,2013,Others,330,1975000
410,bangalore,Petrol,Hatchback,45578,Manual,1,Hyundai i20,2016,Red,295,695000
411,bangalore,Petrol,Sedan,100000,Manual,1,Volkswagen Jetta,2013,White,510,500000
412,bangalore,Diesel,Sedan,100000,Automatic,2,BMW 3 Series,2014,Blue,480,1644000
413,bangalore,Petrol,SUV,42000,Manual,1,Ford Ecosport,2019,Silver,352,894999
414,bangalore,Petrol,Hatchback,90000,Manual,2,Hyundai i10,2013,Others,361,350000
415,bangalore,Diesel,Sedan,70000,Manual,1,Hyundai Verna,2012,Others,465,550000
416,bangalore,Diesel,SUV,100000,Automatic,3,Ford Endeavour,2010,Others,361,750000
417,bangalore,Petrol,Hatchback,16306,Manual,1,Maruti Ignis,2017,Blue,260,581000
418,bangalore,Petrol,Hatchback,25086,Manual,3,Maruti Wagon R,2020,White,341,513000
419,bangalore,Petrol,Hatchback,54845,Manual,1,Maruti Baleno,2017,Blue,339,650000
420,bangalore,Diesel,Hatchback,35642,Manual,1,Ford Freestyle,2020,Red,257,806000
421,bangalore,Petrol,Hatchback,22173,Automatic,1,Maruti Baleno,2016,Silver,339,725000
422,bangalore,Diesel,Sedan,50000,Automatic,1,BMW 5 Series,2018,Blue,520,4950000
423,bangalore,Petrol,Hatchback,67790,Manual,1,Hyundai Grand i10,2014,Black,256,426000
424,bangalore,Petrol,Hatchback,38000,Manual,1,Maruti Alto K10,2019,Maroon,177,484999
425,bangalore,Petrol,Hatchback,49713,Manual,2,Honda Brio,2012,White,175,351000
426,bangalore,Petrol,Hatchback,10002,Manual,1,Renault KWID,2021,Red,279,490000
427,bangalore,Diesel,SUV,46706,Manual,1,Mahindra XUV500,2017,Grey,720,1495000
428,bangalore,Diesel,Hatchback,90000,Manual,2,Maruti Swift,2014,Others,204,509999
429,bangalore,Diesel,SUV,106000,Automatic,1,BMW X3,2016,White,485,2750000
430,bangalore,Petrol,Hatchback,55833,Automatic,1,Volkswagen Polo,2017,White,280,1025000
431,bangalore,Diesel,SUV,46716,Automatic,2,Audi Q3,2015,Red,460,2345000
432,bangalore,Diesel,Sedan,54000,Manual,1,Skoda Rapid,2016,Grey,460,825000
433,bangalore,Diesel,SUV,68000,Manual,2,Ford Ecosport,2016,Silver,352,675000
434,bangalore,Diesel,Hatchback,113348,Manual,3,Ford Figo,2010,Grey,284,190000
435,bangalore,Diesel,Sedan,134000,Automatic,1,Audi A6,2014,White,530,890000
436,bangalore,Petrol,SUV,20000,Automatic,1,Renault Kiger,2022,Silver,405,823000
437,bangalore,Petrol,Hatchback,52311,Manual,1,Maruti Swift,2014,White,268,554000
438,bangalore,Petrol,Sedan,59514,Manual,1,Maruti Swift Dzire,2014,Black,378,499000
439,bangalore,Petrol,SUV,10000,Automatic,1,Renault Kiger,2022,Others,405,815000
440,bangalore,Petrol,Hatchback,36743,Manual,1,Maruti Baleno,2020,Silver,339,719000
441,bangalore,Petrol,Hatchback,83046,Manual,1,Maruti Celerio,2015,Silver,313,372000
442,bangalore,Petrol,Hatchback,10000,Automatic,1,Maruti Celerio,2018,Others,235,515000
443,bangalore,Petrol,Hatchback,59420,Manual,2,Honda Jazz,2016,Silver,354,554000
444,bangalore,Petrol,Sedan,4545,Manual,1,Tata Tigor,2023,Grey,419,700000
445,bangalore,Petrol,Hatchback,70404,Manual,1,Maruti Swift,2011,Silver,268,409999
446,bangalore,Petrol,Sedan,39725,Manual,1,Maruti Ciaz,2016,Silver,510,685000
447,bangalore,Petrol,Sedan,10000,Automatic,1,BMW 3 Series,2022,Others,480,5500000
448,bangalore,Diesel,SUV,10000,Automatic,1,Kia Seltos,2022,Others,433,1800000
449,bangalore,Petrol,Hatchback,60000,Manual,2,Maruti Wagon R,2006,Others,361,180000
450,bangalore,Petrol,SUV,50000,Manual,2,Ford Ecosport,2018,Others,352,765000
451,bangalore,Petrol,SUV,10000,Manual,1,MG Hector,2023,Others,587,1950000
452,bangalore,Petrol,Sedan,50000,Manual,3,Hyundai Elantra,2013,Others,420,491000
453,bangalore,Diesel,SUV,23272,Manual,1,Ford Ecosport,2021,Silver,352,1175000
454,bangalore,Petrol,SUV,8407,Manual,1,Ford Ecosport,2020,Brown,352,999000
455,bangalore,Petrol,Hatchback,50000,Automatic,1,Maruti Swift,2018,Others,268,715000
456,bangalore,Diesel,Sedan,10000,Automatic,1,Audi A4,2018,Others,480,3400000
457,bangalore,Petrol,SUV,14881,Automatic,1,Hyundai Creta,2021,Black,361,1779000
458,bangalore,Petrol,Hatchback,54305,Manual,1,Hyundai i20,2012,Silver,361,404000
459,bangalore,Petrol,Hatchback,50000,Manual,2,Hyundai i10,2016,Others,225,358000
460,bangalore,Petrol,Hatchback,64998,Automatic,1,Maruti Ignis,2017,Blue,260,581000
461,bangalore,Petrol,Hatchback,75940,Manual,1,Hyundai i20,2015,Red,295,630000
462,bangalore,Petrol,Hatchback,25639,Manual,1,Honda Jazz,2016,Grey,354,560000
463,bangalore,Diesel,SUV,44107,Manual,1,Mahindra XUV500,2019,Silver,361,1551000
464,bangalore,Petrol,Sedan,60000,Manual,2,Hyundai Verna,2014,Others,465,525000
465,bangalore,Petrol,Hatchback,41594,Manual,1,Maruti Celerio,2018,Others,235,501000
466,bangalore,Petrol,Hatchback,24786,Automatic,2,Maruti Wagon R,2020,White,341,617000
467,bangalore,Petrol,Hatchback,56000,Manual,1,Maruti Alto K10,2017,Grey,177,365000
468,bangalore,Petrol,Sedan,90000,Automatic,1,Honda City,2018,White,506,994999
469,bangalore,Petrol,Hatchback,31000,Manual,2,Hyundai i20,2019,Orange,295,775000
470,bangalore,Diesel,SUV,30000,Automatic,2,Jaguar F-Pace,2018,Silver,508,4700000
471,bangalore,Petrol,Sedan,36000,Manual,1,Hyundai Verna,2017,Maroon,480,770000
472,bangalore,Petrol,Hatchback,19065,Manual,1,Maruti Swift,2018,Grey,268,725000
473,bangalore,Petrol,Hatchback,30538,Automatic,1,Honda Jazz,2019,White,354,840000
474,bangalore,Petrol,Hatchback,48891,Manual,2,Hyundai i20,2018,Red,285,799000
475,bangalore,Petrol,Hatchback,60000,Automatic,2,Mercedes-Benz A Class,2014,Others,341,1380000
476,bangalore,Petrol,Hatchback,26676,Manual,1,Maruti Swift,2018,White,268,696000
477,bangalore,Petrol,Hatchback,35647,Manual,1,Maruti Swift,2015,Red,268,576000
478,bangalore,Petrol,Hatchback,63825,Manual,1,Toyota Glanza,2020,Red,318,721000
479,bangalore,Petrol,Sedan,31346,Manual,2,Honda City,2018,Brown,510,994999
480,bangalore,Petrol,Hatchback,79349,Manual,2,Hyundai i20,2015,Silver,295,594000
481,bangalore,Diesel,SUV,88203,Manual,1,Mahindra XUV500,2015,Red,361,927000
482,bangalore,Diesel,SUV,37370,Automatic,1,Audi Q3,2018,Blue,460,3275000
483,bangalore,Petrol,Hatchback,52228,Manual,1,Maruti Wagon R,2015,Red,180,426000
484,bangalore,Diesel,SUV,70000,Automatic,1,Hyundai Creta,2015,Others,400,1100000
485,bangalore,Petrol,SUV,40542,Manual,1,Nissan Magnite,2022,Silver,336,905000
486,bangalore,Petrol,SUV,47936,Automatic,1,Renault Duster,2019,Silver,475,848000
488,bangalore,Diesel,Sedan,70000,Automatic,2,Skoda Superb,2008,Others,462,575000
489,bangalore,Petrol,Sedan,110000,Manual,5,Honda City,2013,White,506,400000
491,bangalore,Petrol,SUV,45000,Manual,2,Hyundai Creta,2016,White,400,894999
492,bangalore,Petrol,SUV,20469,Manual,1,Hyundai Venue,2019,Blue,350,1099000
493,bangalore,Petrol,Hatchback,60000,Manual,1,Hyundai i20,2011,Others,295,425000
494,bangalore,Petrol,Sedan,70000,Manual,2,Maruti Swift Dzire,2012,Blue,320,445000
495,bangalore,Diesel,Sedan,150000,Manual,4,Skoda Rapid,2014,Others,460,320000
496,bangalore,Petrol,Sedan,46258,Manual,2,Volkswagen Vento,2017,Grey,494,775000
497,bangalore,Petrol,Hatchback,54242,Manual,3,Maruti Wagon R,2013,Silver,361,327000
498,bangalore,Petrol,Hatchback,90727,Automatic,1,Honda Jazz,2017,Brown,354,661000
499,bangalore,Diesel,SUV,100000,Manual,1,Mahindra XUV500,2012,White,361,775000
500,bangalore,Petrol,Sedan,31003,Manual,1,Maruti Swift Dzire,2017,Brown,378,682000
501,bangalore,Petrol,Hatchback,24233,Manual,1,Hyundai Grand i10,2017,Orange,256,577000
502,bangalore,Petrol,Hatchback,90000,Manual,3,Volkswagen Polo,2015,Others,280,500000
503,bangalore,Petrol,Hatchback,36983,Manual,1,Honda Jazz,2017,Red,354,679000
504,bangalore,Diesel,Hatchback,68915,Automatic,1,Mercedes-Benz B Class,2014,Grey,486,1445000
505,bangalore,Petrol,Hatchback,5440,Manual,1,Maruti Swift,2021,Silver,268,776000
506,bangalore,Petrol,Hatchback,8096,Manual,1,Tata Tiago,2021,Blue,361,690000
507,bangalore,Diesel,Sedan,120000,Manual,2,Skoda Rapid,2012,Others,460,380000
508,bangalore,Petrol,SUV,60000,Manual,3,Renault Duster,2014,Others,475,560000
509,bangalore,Diesel,SUV,120000,Manual,1,Tata Safari Storme,2017,Others,981,1125000
510,bangalore,Diesel,MUV,125903,Manual,2,Renault Lodgy,2015,Blue,207,515000
511,bangalore,Petrol,Hatchback,33040,Manual,2,Hyundai i20,2018,White,285,799000
512,bangalore,Diesel,SUV,110000,Manual,2,Toyota Fortuner,2009,White,361,1200000
513,bangalore,Diesel,Hatchback,30722,Manual,1,Hyundai i20,2019,White,285,835000
514,bangalore,Diesel,Sedan,80000,Manual,1,Honda City,2016,Others,510,750000
515,bangalore,Diesel,SUV,120000,Manual,2,Toyota Fortuner,2009,Others,361,1275000
516,bangalore,Diesel,Sedan,33000,Automatic,2,Mercedes-Benz E-Class,2017,White,540,3075000
517,bangalore,Petrol,Sedan,58778,Manual,1,Honda City,2014,Others,510,527000
518,bangalore,Petrol,Hatchback,51395,Manual,1,Maruti S-Presso,2019,Silver,361,426000
519,bangalore,Petrol,SUV,100000,Automatic,2,Ford Ecosport,2015,White,352,625000
520,bangalore,Petrol,Sedan,65881,Manual,2,Maruti Swift Dzire,2013,Black,378,447000
521,bangalore,Petrol,Hatchback,49934,Manual,2,Maruti Swift,2014,White,268,552000
522,bangalore,Diesel,Sedan,91000,Manual,2,Honda City,2016,White,510,795000
523,bangalore,Petrol,Hatchback,61576,Manual,2,Maruti Celerio X,2018,White,235,459000
524,bangalore,Petrol,Sedan,114321,Manual,2,Maruti Ciaz,2016,White,510,700000
525,bangalore,Petrol,Hatchback,53125,Manual,1,Maruti S-Presso,2019,White,361,405000
526,bangalore,Petrol,Hatchback,36462,Automatic,1,Renault KWID,2020,Red,279,536000
527,bangalore,Diesel,SUV,97542,Automatic,1,Mercedes-Benz M-Class,2014,Blue,690,2400000
528,bangalore,Diesel,SUV,89000,Automatic,1,Mercedes-Benz GLE,2017,White,690,4745000
529,bangalore,Petrol,SUV,13000,Manual,2,Renault Duster,2018,White,475,894999
530,bangalore,Diesel,Sedan,41000,Manual,1,Hyundai Verna,2018,Black,480,1375000
531,bangalore,Petrol,Hatchback,94471,Automatic,1,Volkswagen Polo,2017,Red,280,880000
532,bangalore,Diesel,MUV,58000,Manual,1,Toyota Innova,2011,Maroon,361,1030000
533,bangalore,Petrol,Hatchback,46000,Manual,1,Maruti Wagon R,2016,Brown,341,475000
534,bangalore,Petrol,SUV,10000,Manual,1,MG Astor,2022,Black,361,1150000
535,bangalore,Diesel,SUV,36531,Automatic,1,Mercedes-Benz GLC,2020,White,550,5675000
536,bangalore,Petrol,SUV,50000,Manual,1,Toyota Urban cruiser,2021,White,328,960000
537,bangalore,Petrol,Hatchback,36004,Manual,2,Maruti Celerio,2020,Silver,235,532000
538,bangalore,Petrol,Sedan,58808,Manual,2,Honda City,2016,White,510,651000
539,bangalore,Diesel,Sedan,10000,Automatic,1,Mercedes-Benz C-Class,2017,Blue,480,3200000
540,bangalore,Petrol,Hatchback,31983,Manual,1,Hyundai i20,2016,Silver,295,715000
541,bangalore,Diesel,SUV,78536,Manual,1,Maruti Vitara Brezza,2016,Maroon,328,740000
542,bangalore,Diesel,SUV,20000,Manual,1,Kia Seltos,2022,Others,433,1700000
543,bangalore,Petrol,Sedan,54134,Manual,2,Maruti Swift Dzire,2013,Black,378,455000
544,bangalore,Petrol,SUV,10000,Automatic,1,Kia Seltos,2021,Others,433,1698999
545,bangalore,Petrol,Hatchback,27227,Manual,2,Hyundai Grand i10,2019,Red,256,524000
546,bangalore,Petrol,SUV,25508,Automatic,1,Jeep Compass,2019,Grey,408,1764999
547,bangalore,Petrol,Hatchback,30000,Manual,1,Hyundai i20,2017,Others,295,525000
548,bangalore,Petrol,SUV,20000,Automatic,1,Kia Seltos,2019,Gray,433,1600000
549,bangalore,Diesel,Sedan,100000,Manual,2,Volkswagen Vento,2012,Blue,480,360000
550,bangalore,Petrol,SUV,20000,Automatic,1,Mahindra Thar,2021,Others,361,1650000
551,bangalore,Petrol,Hatchback,50000,Manual,1,Hyundai i20,2011,Others,295,409999
552,bangalore,Diesel,Sedan,36000,Automatic,1,Mercedes-Benz CLA,2018,White,470,3150000
553,bangalore,Diesel,Hatchback,40000,Manual,1,Hyundai i20,2019,Others,285,850000
554,bangalore,Petrol,SUV,19047,Automatic,1,Hyundai Venue,2021,Red,350,1260000
555,bangalore,Petrol,SUV,50000,Manual,1,Tata Nexon,2020,Others,350,850000
556,bangalore,Petrol,Hatchback,64453,Automatic,1,Maruti Celerio,2018,Red,235,493000
557,bangalore,Petrol,Hatchback,43387,Manual,1,Honda Brio,2018,White,175,505000
558,bangalore,Petrol,Hatchback,36538,Automatic,1,Maruti Baleno,2020,White,339,825000
559,bangalore,Petrol,Hatchback,36787,Manual,2,Hyundai i20 Active,2017,Brown,285,682000
560,bangalore,Petrol,Hatchback,32112,Manual,2,Maruti Celerio,2018,Red,313,486000
